Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],NC2.5,Fire Alarm,IsItDay?,Weekday_0,Weekday_1,Weekday_2
22.65,46.25,157.0,400.0,13211.0,20054,939.673,0.045,1,1,0,0,1
21.5,46.15,174.0,400.0,13200.0,20041,939.68,0.046,1,1,0,0,1
21.09,46.67,170.0,400.0,13194.0,20036,939.681,0.046,1,1,0,0,1
20.92,47.35,185.0,400.0,13199.0,20037,939.687,0.046,1,1,0,0,1
20.83,48.06,178.0,400.0,13205.0,20050,939.677,0.046,1,1,0,0,1
20.73,48.71,177.0,400.0,13207.0,20054,939.679,0.046,1,1,0,0,1
20.64,49.24,175.0,400.0,13204.0,20045,939.674,0.047,1,1,0,0,1
20.56,49.67,165.0,400.0,13203.0,20045,939.682,0.048,1,1,0,0,1
20.51,50.01,173.0,400.0,13204.0,20041,939.674,0.049,1,1,0,0,1
20.47,50.33,168.0,400.0,13207.0,20055,939.671,0.05,1,1,0,0,1
20.43,50.64,169.0,400.0,13209.0,20043,939.665,0.05,1,1,0,0,1
20.39,50.89,159.0,400.0,13209.0,20051,939.659,0.051,1,1,0,0,1
20.33,51.07,160.0,400.0,13208.0,20048,939.652,0.053,1,1,0,0,1
20.32,51.28,174.0,400.0,13207.0,20050,939.655,0.054,1,1,0,0,1
20.27,51.44,165.0,400.0,13212.0,20057,939.652,0.054,1,1,0,0,1
20.25,51.6,161.0,400.0,13213.0,20057,939.646,0.055,1,1,0,0,1
20.23,51.7,174.0,400.0,13210.0,20052,939.641,0.055,1,1,0,0,1
20.2,51.81,160.0,400.0,13212.0,20051,939.638,0.055,1,1,0,0,1
20.19,51.93,165.0,400.0,13208.0,20049,939.638,0.055,1,1,0,0,1
20.15,52.0,164.0,400.0,13213.0,20055,939.643,0.0559999999999999,1,1,0,0,1
20.16,52.07,162.0,400.0,13210.0,20053,939.651,0.0559999999999999,1,1,0,0,1
20.09,52.2,170.0,400.0,13200.0,20039,939.662,0.0559999999999999,1,1,0,0,1
20.1,52.23,157.0,400.0,13213.0,20056,939.666,0.0559999999999999,1,1,0,0,1
20.09,52.33,168.0,400.0,13212.0,20052,939.661,0.0559999999999999,1,1,0,0,1
20.06,52.38,166.0,400.0,13211.0,20053,939.669,0.0559999999999999,1,1,0,0,1
20.02,52.42,178.0,400.0,13209.0,20053,939.657,0.055,1,1,0,0,1
20.04,52.54,174.0,400.0,13205.0,20040,939.651,0.054,1,1,0,0,1
20.01,52.56,163.0,400.0,13211.0,20050,939.666,0.054,1,1,0,0,1
20.01,52.6,165.0,400.0,13207.0,20057,939.667,0.054,1,1,0,0,1
19.98,52.63,170.0,400.0,13208.0,20048,939.677,0.054,1,1,0,0,1
19.98,52.68,165.0,400.0,13213.0,20056,939.667,0.054,1,1,0,0,1
21.18,52.79,146.0,400.0,13227.0,20063,939.664,0.054,1,1,0,0,1
21.7,51.47,159.0,400.0,13221.0,20062,939.672,0.055,1,1,0,0,1
21.85,50.68,149.0,400.0,13221.0,20060,939.662,0.055,1,1,0,0,1
21.91,50.05,148.0,400.0,13223.0,20064,939.647,0.054,1,1,0,0,1
21.98,49.47,155.0,400.0,13221.0,20062,939.649,0.054,1,1,0,0,1
22.08,49.06,158.0,400.0,13218.0,20052,939.645,0.054,1,1,0,0,1
22.12,48.64,167.0,400.0,13213.0,20049,939.646,0.054,1,1,0,0,1
22.15,48.32,164.0,400.0,13215.0,20041,939.643,0.054,1,1,0,0,1
22.19,48.04,168.0,400.0,13218.0,20050,939.653,0.053,1,1,0,0,1
22.25,47.86,167.0,400.0,13208.0,20047,939.664,0.053,1,1,0,0,1
22.3,47.65,171.0,400.0,13210.0,20045,939.669,0.052,1,1,0,0,1
22.35,47.49,166.0,400.0,13212.0,20047,939.66,0.052,1,1,0,0,1
22.38,47.23,173.0,400.0,13209.0,20037,939.657,0.052,1,1,0,0,1
22.39,47.11,168.0,400.0,13213.0,20046,939.662,0.051,1,1,0,0,1
22.4,47.03,163.0,400.0,13214.0,20050,939.668,0.05,1,1,0,0,1
22.43,46.94,170.0,400.0,13214.0,20041,939.665,0.049,1,1,0,0,1
22.48,46.87,169.0,400.0,13213.0,20046,939.661,0.049,1,1,0,0,1
22.49,46.8,170.0,400.0,13212.0,20043,939.664,0.049,1,1,0,0,1
22.51,46.75,172.0,400.0,13209.0,20046,939.67,0.048,1,1,0,0,1
22.52,46.69,179.0,400.0,13208.0,20027,939.67,0.047,1,1,0,0,1
22.55,46.63,176.0,400.0,13209.0,20039,939.672,0.048,1,1,0,0,1
22.55,46.59,176.0,400.0,13206.0,20040,939.671,0.048,1,1,0,0,1
22.57,46.57,169.0,400.0,13209.0,20036,939.668,0.048,1,1,0,0,1
22.59,46.51,164.0,400.0,13216.0,20049,939.662,0.048,1,1,0,0,1
22.62,46.51,174.0,400.0,13210.0,20036,939.665,0.048,1,1,0,0,1
22.6,46.43,168.0,400.0,13214.0,20045,939.668,0.049,1,1,0,0,1
22.63,46.39,163.0,400.0,13217.0,20048,939.669,0.05,1,1,0,0,1
22.63,46.35,166.0,400.0,13216.0,20049,939.68,0.052,1,1,0,0,1
21.5,46.32,191.0,400.0,13193.0,20022,939.673,0.054,1,1,0,0,1
21.09,46.8,188.0,400.0,13191.0,20022,939.681,0.055,1,1,0,0,1
20.91,47.51,189.0,400.0,13195.0,20025,939.681,0.0559999999999999,1,1,0,0,1
20.77,48.23,185.0,400.0,13200.0,20025,939.682,0.055,1,1,0,0,1
20.7,48.84,183.0,400.0,13202.0,20035,939.672,0.055,1,1,0,0,1
20.58,49.43,188.0,400.0,13197.0,20026,939.676,0.055,1,1,0,0,1
20.54,49.85,182.0,400.0,13203.0,20033,939.672,0.054,1,1,0,0,1
20.48,50.26,174.0,400.0,13206.0,20041,939.676,0.055,1,1,0,0,1
20.44,50.57,172.0,400.0,13208.0,20040,939.673,0.054,1,1,0,0,1
20.39,50.84,182.0,400.0,13204.0,20029,939.661,0.053,1,1,0,0,1
20.36,51.11,176.0,400.0,13205.0,20036,939.66,0.052,1,1,0,0,1
20.32,51.29,174.0,400.0,13215.0,20047,939.661,0.052,1,1,0,0,1
20.27,51.53,179.0,400.0,13205.0,20036,939.657,0.051,1,1,0,0,1
20.25,51.67,170.0,400.0,13205.0,20038,939.647,0.051,1,1,0,0,1
20.25,51.83,185.0,400.0,13208.0,20040,939.655,0.051,1,1,0,0,1
20.2,51.95,179.0,400.0,13209.0,20045,939.662,0.05,1,1,0,0,1
20.18,52.06,170.0,400.0,13209.0,20044,939.664,0.049,1,1,0,0,1
20.18,52.15,165.0,400.0,13212.0,20050,939.668,0.048,1,1,0,0,1
20.13,52.26,174.0,400.0,13205.0,20039,939.667,0.048,1,1,0,0,1
20.08,52.34,166.0,400.0,13208.0,20042,939.669,0.047,1,1,0,0,1
20.09,52.44,167.0,400.0,13212.0,20046,939.672,0.047,1,1,0,0,1
20.05,52.48,175.0,400.0,13206.0,20044,939.661,0.047,1,1,0,0,1
20.05,52.56,176.0,400.0,13203.0,20037,939.663,0.047,1,1,0,0,1
20.01,52.64,174.0,400.0,13198.0,20033,939.668,0.048,1,1,0,0,1
20.01,52.7,174.0,400.0,13210.0,20039,939.667,0.049,1,1,0,0,1
19.98,52.74,181.0,400.0,13208.0,20041,939.666,0.05,1,1,0,0,1
19.98,52.78,171.0,400.0,13210.0,20049,939.668,0.051,1,1,0,0,1
19.97,52.87,165.0,400.0,13206.0,20047,939.675,0.053,1,1,0,0,1
19.95,52.94,177.0,400.0,13202.0,20040,939.68,0.053,1,1,0,0,1
19.95,52.99,166.0,400.0,13205.0,20051,939.681,0.054,1,1,0,0,1
21.15,53.08,151.0,400.0,13215.0,20063,939.667,0.054,1,1,0,0,1
21.5,52.53,147.0,400.0,13223.0,20059,939.656,0.054,1,1,0,0,1
21.7,51.73,152.0,400.0,13219.0,20059,939.655,0.054,1,1,0,0,1
21.8,50.99,153.0,400.0,13224.0,20069,939.655,0.055,1,1,0,0,1
21.9,50.37,150.0,400.0,13223.0,20066,939.655,0.0559999999999999,1,1,0,0,1
21.97,49.78,164.0,400.0,13213.0,20056,939.654,0.0559999999999999,1,1,0,0,1
22.04,49.31,161.0,400.0,13217.0,20060,939.65,0.0559999999999999,1,1,0,0,1
22.18,48.33,163.0,400.0,13210.0,20053,939.659,0.0559999999999999,1,1,0,0,1
22.21,48.09,156.0,400.0,13212.0,20058,939.659,0.0559999999999999,1,1,0,0,1
22.24,47.94,165.0,400.0,13207.0,20049,939.66,0.0559999999999999,1,1,0,0,1
22.29,47.8,167.0,400.0,13209.0,20051,939.659,0.055,1,1,0,0,1
22.3,47.62,166.0,400.0,13213.0,20055,939.656,0.055,1,1,0,0,1
22.35,47.56,170.0,400.0,13204.0,20049,939.661,0.055,1,1,0,0,1
22.38,47.38,160.0,400.0,13212.0,20054,939.655,0.055,1,1,0,0,1
22.38,47.32,159.0,400.0,13213.0,20052,939.659,0.053,1,1,0,0,1
22.42,47.25,158.0,400.0,13210.0,20052,939.66,0.054,1,1,0,0,1
22.42,47.17,168.0,400.0,13207.0,20044,939.663,0.054,1,1,0,0,1
22.43,47.12,160.0,400.0,13208.0,20049,939.671,0.054,1,1,0,0,1
22.46,47.05,151.0,400.0,13209.0,20061,939.679,0.054,1,1,0,0,1
22.49,47.01,161.0,400.0,13210.0,20056,939.669,0.053,1,1,0,0,1
22.52,46.92,162.0,400.0,13214.0,20056,939.673,0.054,1,1,0,0,1
22.51,46.86,164.0,400.0,13211.0,20051,939.669,0.054,1,1,0,0,1
22.56,46.8,157.0,400.0,13212.0,20059,939.669,0.055,1,1,0,0,1
22.53,46.75,166.0,400.0,13209.0,20049,939.651,0.055,1,1,0,0,1
22.55,46.72,168.0,400.0,13207.0,20044,939.644,0.055,1,1,0,0,1
22.57,46.68,165.0,400.0,13209.0,20047,939.654,0.055,1,1,0,0,1
22.59,46.66,160.0,400.0,13210.0,20046,939.661,0.0559999999999999,1,1,0,0,1
22.6,46.63,162.0,400.0,13211.0,20052,939.66,0.055,1,1,0,0,1
21.46,46.55,170.0,400.0,13203.0,20047,939.659,0.054,1,1,0,0,1
21.06,47.08,172.0,400.0,13207.0,20047,939.661,0.052,1,1,0,0,1
20.75,48.57,173.0,400.0,13203.0,20049,939.664,0.05,1,1,0,0,1
20.66,49.19,164.0,400.0,13209.0,20054,939.668,0.051,1,1,0,0,1
20.57,49.76,167.0,400.0,13212.0,20053,939.661,0.051,1,1,0,0,1
20.5,50.17,170.0,400.0,13217.0,20056,939.661,0.051,1,1,0,0,1
20.46,50.58,152.0,400.0,13215.0,20056,939.677,0.053,1,1,0,0,1
20.41,50.91,152.0,400.0,13218.0,20061,939.672,0.053,1,1,0,0,1
20.36,51.23,164.0,400.0,13209.0,20065,939.664,0.0559999999999999,1,1,0,0,1
19.88,53.32,136.0,400.0,13216.0,20070,939.668,0.0559999999999999,1,1,0,0,1
21.12,53.41,116.0,400.0,13238.0,20099,939.661,0.0559999999999999,1,1,0,0,1
21.49,52.88,111.0,400.0,13241.0,20108,939.654,0.055,1,1,0,0,1
21.64,52.11,117.0,400.0,13238.0,20104,939.655,0.054,1,1,0,0,1
21.77,51.36,118.0,400.0,13237.0,20096,939.66,0.053,1,1,0,0,1
21.85,50.68,111.0,400.0,13238.0,20108,939.653,0.053,1,1,0,0,1
21.93,50.09,106.0,400.0,13237.0,20105,939.642,0.052,1,1,0,0,1
22.01,49.65,117.0,400.0,13235.0,20095,939.65,0.052,1,1,0,0,1
22.05,49.28,115.0,400.0,13230.0,20089,939.642,0.052,1,1,0,0,1
22.09,48.92,116.0,400.0,13231.0,20095,939.646,0.052,1,1,0,0,1
22.15,48.65,127.0,400.0,13230.0,20085,939.637,0.051,1,1,0,0,1
22.17,48.41,131.0,400.0,13229.0,20096,939.645,0.05,1,1,0,0,1
22.21,48.24,127.0,400.0,13232.0,20096,939.64,0.048,1,1,0,0,1
22.25,48.09,118.0,400.0,13233.0,20095,939.643,0.048,1,1,0,0,1
22.29,47.94,122.0,400.0,13231.0,20092,939.641,0.047,1,1,0,0,1
22.29,47.83,111.0,400.0,13230.0,20090,939.637,0.047,1,1,0,0,1
22.35,47.71,136.0,400.0,13231.0,20090,939.644,0.047,1,1,0,0,1
22.36,47.62,124.0,400.0,13229.0,20088,939.654,0.048,1,1,0,0,1
22.4,47.58,109.0,400.0,13233.0,20087,939.66,0.048,1,1,0,0,1
22.39,47.51,128.0,400.0,13231.0,20093,939.656,0.049,1,1,0,0,1
22.42,47.42,128.0,400.0,13226.0,20095,939.656,0.05,1,1,0,0,1
22.46,47.31,119.0,400.0,13238.0,20098,939.638,0.051,1,1,0,0,1
22.46,47.26,120.0,400.0,13227.0,20090,939.642,0.051,1,1,0,0,1
22.49,47.18,117.0,400.0,13229.0,20091,939.643,0.051,1,1,0,0,1
22.51,47.17,124.0,400.0,13226.0,20082,939.629,0.051,1,1,0,0,1
22.52,47.15,120.0,400.0,13226.0,20095,939.63,0.051,1,1,0,0,1
22.52,47.1,122.0,400.0,13229.0,20087,939.616,0.052,1,1,0,0,1
22.53,47.01,121.0,400.0,13233.0,20100,939.619,0.053,1,1,0,0,1
22.56,46.99,124.0,400.0,13227.0,20090,939.623,0.053,1,1,0,0,1
22.57,46.98,119.0,400.0,13230.0,20101,939.615,0.053,1,1,0,0,1
21.41,46.9,136.0,400.0,13215.0,20074,939.631,0.052,1,1,0,0,1
21.01,47.39,143.0,400.0,13206.0,20061,939.621,0.051,1,1,0,0,1
20.83,48.16,144.0,400.0,13213.0,20077,939.621,0.049,1,1,0,0,1
20.73,48.91,140.0,400.0,13220.0,20071,939.629,0.049,1,1,0,0,1
20.64,49.53,138.0,400.0,13215.0,20080,939.619,0.048,1,1,0,0,1
20.47,50.55,137.0,400.0,13219.0,20082,939.617,0.047,1,1,0,0,1
20.41,50.97,140.0,400.0,13217.0,20077,939.609,0.046,1,1,0,0,1
20.32,51.57,132.0,400.0,13222.0,20088,939.619,0.043,1,1,0,0,1
20.29,51.85,134.0,400.0,13220.0,20087,939.613,0.042,1,1,0,0,1
20.25,52.05,128.0,400.0,13218.0,20078,939.618,0.043,1,1,0,0,1
20.22,52.23,134.0,400.0,13219.0,20087,939.616,0.043,1,1,0,0,1
20.19,52.36,128.0,400.0,13220.0,20083,939.614,0.045,1,1,0,0,1
20.15,52.53,132.0,400.0,13216.0,20081,939.626,0.046,1,1,0,0,1
20.15,52.63,133.0,400.0,13219.0,20082,939.618,0.048,1,1,0,0,1
20.1,52.79,128.0,400.0,13217.0,20081,939.616,0.048,1,1,0,0,1
20.06,52.86,137.0,400.0,13218.0,20077,939.622,0.05,1,1,0,0,1
20.08,52.96,128.0,400.0,13221.0,20076,939.62,0.05,1,1,0,0,1
20.04,53.02,144.0,400.0,13213.0,20076,939.62,0.051,1,1,0,0,1
20.01,53.17,130.0,400.0,13222.0,20077,939.624,0.051,1,1,0,0,1
19.99,53.18,142.0,400.0,13216.0,20073,939.636,0.051,1,1,0,0,1
19.99,53.28,140.0,400.0,13218.0,20072,939.633,0.051,1,1,0,0,1
19.97,53.33,136.0,400.0,13220.0,20085,939.64,0.051,1,1,0,0,1
19.93,53.41,138.0,400.0,13219.0,20083,939.639,0.05,1,1,0,0,1
19.93,53.48,137.0,400.0,13210.0,20066,939.633,0.049,1,1,0,0,1
19.92,53.54,136.0,400.0,13215.0,20084,939.647,0.047,1,1,0,0,1
19.91,53.59,135.0,400.0,13214.0,20075,939.644,0.046,1,1,0,0,1
19.88,53.62,140.0,400.0,13220.0,20091,939.642,0.045,1,1,0,0,1
19.85,53.7,131.0,400.0,13220.0,20091,939.637,0.045,1,1,0,0,1
21.09,53.8,113.0,400.0,13234.0,20100,939.644,0.044,1,1,0,0,1
21.45,53.24,123.0,400.0,13231.0,20097,939.656,0.043,1,1,0,0,1
21.64,52.47,121.0,400.0,13233.0,20095,939.647,0.043,1,1,0,0,1
21.74,51.76,118.0,400.0,13223.0,20085,939.641,0.042,1,1,0,0,1
21.82,51.06,127.0,400.0,13226.0,20094,939.639,0.0409999999999999,1,1,0,0,1
21.9,50.48,141.0,400.0,13216.0,20079,939.654,0.04,1,1,0,0,1
21.98,50.02,127.0,400.0,13230.0,20090,939.669,0.04,1,1,0,0,1
22.04,49.61,135.0,400.0,13220.0,20084,939.667,0.04,1,1,0,0,1
22.05,49.25,132.0,400.0,13222.0,20080,939.681,0.04,1,1,0,0,1
22.14,49.03,134.0,400.0,13218.0,20085,939.697,0.04,1,1,0,0,1
22.14,48.76,136.0,400.0,13224.0,20082,939.687,0.04,1,1,0,0,1
22.19,48.55,128.0,400.0,13225.0,20083,939.687,0.039,1,1,0,0,1
22.22,48.38,141.0,400.0,13216.0,20082,939.683,0.039,1,1,0,0,1
22.26,48.22,149.0,400.0,13213.0,20072,939.664,0.04,1,1,0,0,1
22.29,48.12,146.0,400.0,13217.0,20080,939.659,0.04,1,1,0,0,1
22.32,48.05,129.0,400.0,13217.0,20076,939.653,0.043,1,1,0,0,1
22.35,47.92,133.0,400.0,13216.0,20075,939.651,0.043,1,1,0,0,1
22.35,47.83,139.0,400.0,13211.0,20066,939.651,0.045,1,1,0,0,1
22.38,47.72,135.0,400.0,13222.0,20084,939.662,0.046,1,1,0,0,1
22.39,47.66,134.0,400.0,13223.0,20088,939.662,0.047,1,1,0,0,1
22.39,47.56,142.0,400.0,13219.0,20079,939.668,0.048,1,1,0,0,1
22.43,47.48,141.0,400.0,13219.0,20087,939.663,0.048,1,1,0,0,1
22.45,47.4,131.0,400.0,13222.0,20076,939.662,0.048,1,1,0,0,1
22.46,47.32,144.0,400.0,13217.0,20080,939.658,0.049,1,1,0,0,1
22.52,47.28,140.0,400.0,13215.0,20070,939.652,0.049,1,1,0,0,1
22.49,47.28,137.0,400.0,13218.0,20083,939.649,0.05,1,1,0,0,1
22.51,47.22,133.0,400.0,13225.0,20079,939.642,0.049,1,1,0,0,1
22.53,47.2,129.0,400.0,13221.0,20085,939.649,0.049,1,1,0,0,1
22.53,47.13,128.0,400.0,13227.0,20080,939.635,0.049,1,1,0,0,1
22.55,47.08,131.0,400.0,13224.0,20090,939.635,0.049,1,1,0,0,1
20.99,47.56,156.0,400.0,13205.0,20060,939.645,0.049,1,1,0,0,1
20.83,48.31,149.0,400.0,13216.0,20061,939.649,0.048,1,1,0,0,1
20.73,49.02,149.0,400.0,13209.0,20064,939.65,0.048,1,1,0,0,1
20.61,49.67,140.0,400.0,13217.0,20072,939.642,0.048,1,1,0,0,1
20.53,50.25,135.0,400.0,13219.0,20074,939.64,0.049,1,1,0,0,1
20.46,50.65,141.0,400.0,13219.0,20074,939.631,0.048,1,1,0,0,1
20.4,51.01,134.0,400.0,13225.0,20078,939.63,0.048,1,1,0,0,1
20.36,51.4,132.0,400.0,13222.0,20081,939.634,0.048,1,1,0,0,1
20.3,51.64,137.0,400.0,13217.0,20081,939.637,0.048,1,1,0,0,1
20.27,51.93,122.0,400.0,13227.0,20096,939.649,0.048,1,1,0,0,1
20.22,52.11,123.0,400.0,13229.0,20099,939.641,0.048,1,1,0,0,1
20.19,52.31,135.0,400.0,13223.0,20084,939.639,0.049,1,1,0,0,1
20.19,52.44,124.0,400.0,13227.0,20093,939.629,0.049,1,1,0,0,1
20.13,52.58,131.0,400.0,13226.0,20097,939.627,0.05,1,1,0,0,1
20.09,52.71,118.0,400.0,13227.0,20092,939.626,0.051,1,1,0,0,1
20.06,52.82,123.0,400.0,13224.0,20093,939.622,0.052,1,1,0,0,1
20.08,52.91,114.0,400.0,13222.0,20090,939.621,0.052,1,1,0,0,1
20.06,52.99,128.0,400.0,13219.0,20093,939.625,0.053,1,1,0,0,1
20.01,53.12,128.0,400.0,13222.0,20091,939.621,0.054,1,1,0,0,1
20.01,53.14,113.0,400.0,13224.0,20097,939.619,0.055,1,1,0,0,1
19.98,53.23,119.0,400.0,13220.0,20093,939.618,0.0559999999999999,1,1,0,0,1
19.97,53.35,129.0,400.0,13222.0,20091,939.614,0.0559999999999999,1,1,0,0,1
19.95,53.41,123.0,400.0,13229.0,20100,939.619,0.055,1,1,0,0,1
19.92,53.43,120.0,400.0,13230.0,20099,939.621,0.055,1,1,0,0,1
19.91,53.51,117.0,400.0,13222.0,20099,939.619,0.054,1,1,0,0,1
19.89,53.55,127.0,400.0,13220.0,20086,939.614,0.053,1,1,0,0,1
19.88,53.61,121.0,400.0,13224.0,20099,939.633,0.052,1,1,0,0,1
19.86,53.67,124.0,400.0,13220.0,20087,939.623,0.052,1,1,0,0,1
19.86,53.71,127.0,400.0,13225.0,20091,939.621,0.052,1,1,0,0,1
21.08,53.84,102.0,400.0,13234.0,20106,939.624,0.052,1,1,0,0,1
21.57,52.48,106.0,400.0,13234.0,20110,939.621,0.053,1,1,0,0,1
21.71,51.76,111.0,400.0,13229.0,20097,939.62,0.052,1,1,0,0,1
21.78,51.08,117.0,400.0,13228.0,20095,939.614,0.052,1,1,0,0,1
21.85,50.49,120.0,400.0,13222.0,20090,939.625,0.051,1,1,0,0,1
21.93,49.98,118.0,400.0,13225.0,20097,939.629,0.051,1,1,0,0,1
22.0,49.59,104.0,400.0,13233.0,20102,939.64,0.05,1,1,0,0,1
22.05,49.25,101.0,400.0,13226.0,20099,939.629,0.049,1,1,0,0,1
22.09,48.95,128.0,400.0,13220.0,20094,939.636,0.048,1,1,0,0,1
22.14,48.7,111.0,400.0,13222.0,20101,939.627,0.047,1,1,0,0,1
22.18,48.5,115.0,400.0,13229.0,20102,939.621,0.047,1,1,0,0,1
22.21,48.37,118.0,400.0,13226.0,20104,939.611,0.046,1,1,0,0,1
22.22,48.19,125.0,400.0,13223.0,20093,939.608,0.047,1,1,0,0,1
22.26,48.07,119.0,400.0,13230.0,20095,939.617,0.048,1,1,0,0,1
22.3,47.96,128.0,400.0,13220.0,20083,939.608,0.048,1,1,0,0,1
22.3,47.87,119.0,400.0,13229.0,20102,939.609,0.048,1,1,0,0,1
22.36,47.75,126.0,400.0,13227.0,20096,939.609,0.049,1,1,0,0,1
22.36,47.67,116.0,400.0,13221.0,20095,939.603,0.05,1,1,0,0,1
22.4,47.61,126.0,400.0,13227.0,20092,939.605,0.05,1,1,0,0,1
22.39,47.55,119.0,400.0,13224.0,20090,939.608,0.049,1,1,0,0,1
22.4,47.48,123.0,400.0,13224.0,20086,939.601,0.049,1,1,0,0,1
22.42,47.48,114.0,400.0,13219.0,20089,939.62,0.048,1,1,0,0,1
22.45,47.35,120.0,400.0,13223.0,20093,939.613,0.047,1,1,0,0,1
22.45,47.33,126.0,400.0,13219.0,20087,939.613,0.046,1,1,0,0,1
22.52,47.21,128.0,400.0,13217.0,20085,939.628,0.043,1,1,0,0,1
22.51,47.13,122.0,400.0,13220.0,20087,939.624,0.042,1,1,0,0,1
22.51,47.14,122.0,400.0,13227.0,20093,939.626,0.043,1,1,0,0,1
21.36,47.01,140.0,400.0,13210.0,20075,939.639,0.042,1,1,0,0,1
20.98,47.56,156.0,400.0,13202.0,20058,939.639,0.042,1,1,0,0,1
20.8,48.3,151.0,400.0,13208.0,20067,939.634,0.042,1,1,0,0,1
20.67,49.06,148.0,400.0,13206.0,20068,939.632,0.043,1,1,0,0,1
20.58,49.69,147.0,400.0,13215.0,20072,939.631,0.043,1,1,0,0,1
20.48,50.23,136.0,400.0,13212.0,20065,939.625,0.044,1,1,0,0,1
20.44,50.68,135.0,400.0,13211.0,20078,939.629,0.045,1,1,0,0,1
20.36,51.08,139.0,400.0,13212.0,20071,939.63,0.045,1,1,0,0,1
20.34,51.4,140.0,400.0,13213.0,20077,939.635,0.045,1,1,0,0,1
20.29,51.7,138.0,400.0,13215.0,20075,939.627,0.045,1,1,0,0,1
20.23,51.93,131.0,400.0,13220.0,20083,939.617,0.045,1,1,0,0,1
20.2,52.14,142.0,400.0,13214.0,20093,939.611,0.046,1,1,0,0,1
20.15,52.31,128.0,400.0,13219.0,20082,939.617,0.046,1,1,0,0,1
20.1,52.44,130.0,400.0,13219.0,20085,939.612,0.048,1,1,0,0,1
20.12,52.65,136.0,400.0,13216.0,20077,939.614,0.048,1,1,0,0,1
20.09,52.74,138.0,400.0,13220.0,20085,939.613,0.048,1,1,0,0,1
20.05,52.88,135.0,400.0,13220.0,20080,939.615,0.047,1,1,0,0,1
20.02,53.06,141.0,400.0,13211.0,20072,939.627,0.045,1,1,0,0,1
20.01,53.14,132.0,400.0,13216.0,20082,939.619,0.044,1,1,0,0,1
19.98,53.22,126.0,400.0,13217.0,20087,939.621,0.043,1,1,0,0,1
19.98,53.3,128.0,400.0,13219.0,20088,939.624,0.043,1,1,0,0,1
19.93,53.37,137.0,400.0,13213.0,20080,939.629,0.042,1,1,0,0,1
19.92,53.41,128.0,400.0,13212.0,20081,939.626,0.0409999999999999,1,1,0,0,1
19.89,53.51,132.0,400.0,13217.0,20080,939.622,0.0409999999999999,1,1,0,0,1
19.91,53.57,119.0,400.0,13215.0,20087,939.627,0.04,1,1,0,0,1
19.86,53.6,136.0,400.0,13210.0,20078,939.633,0.039,1,1,0,0,1
19.86,53.63,142.0,400.0,13212.0,20074,939.633,0.039,1,1,0,0,1
19.85,53.67,141.0,400.0,13213.0,20080,939.641,0.039,1,1,0,0,1
19.82,53.72,137.0,400.0,13218.0,20081,939.639,0.04,1,1,0,0,1
21.02,53.85,117.0,400.0,13229.0,20095,939.644,0.04,1,1,0,0,1
21.39,53.29,113.0,400.0,13234.0,20102,939.658,0.0409999999999999,1,1,0,0,1
21.57,52.51,104.0,400.0,13235.0,20107,939.665,0.0409999999999999,1,1,0,0,1
21.77,51.12,107.0,400.0,13233.0,20107,939.688,0.042,1,1,0,0,1
21.87,50.49,112.0,400.0,13229.0,20109,939.668,0.042,1,1,0,0,1
21.93,50.05,129.0,400.0,13227.0,20102,939.666,0.042,1,1,0,0,1
21.96,49.71,125.0,400.0,13227.0,20092,939.658,0.0409999999999999,1,1,0,0,1
22.04,49.32,121.0,400.0,13224.0,20095,939.651,0.0409999999999999,1,1,0,0,1
22.09,49.02,123.0,400.0,13224.0,20093,939.653,0.0409999999999999,1,1,0,0,1
22.11,48.82,128.0,400.0,13225.0,20090,939.643,0.042,1,1,0,0,1
22.14,48.6,126.0,400.0,13219.0,20088,939.645,0.042,1,1,0,0,1
22.17,48.46,127.0,400.0,13217.0,20079,939.649,0.043,1,1,0,0,1
22.22,48.31,130.0,400.0,13222.0,20088,939.657,0.045,1,1,0,0,1
22.24,48.21,127.0,400.0,13216.0,20091,939.656,0.046,1,1,0,0,1
22.26,48.09,124.0,400.0,13223.0,20095,939.663,0.047,1,1,0,0,1
22.29,47.97,124.0,400.0,13226.0,20095,939.664,0.047,1,1,0,0,1
22.3,47.83,121.0,400.0,13229.0,20104,939.67,0.048,1,1,0,0,1
22.33,47.74,123.0,400.0,13230.0,20100,939.66,0.049,1,1,0,0,1
22.38,47.74,121.0,400.0,13231.0,20097,939.654,0.05,1,1,0,0,1
22.39,47.62,109.0,400.0,13228.0,20090,939.656,0.05,1,1,0,0,1
22.4,47.63,113.0,400.0,13228.0,20099,939.65,0.053,1,1,0,0,1
22.43,47.49,126.0,400.0,13237.0,20104,939.638,0.053,1,1,0,0,1
22.45,47.43,117.0,400.0,13234.0,20102,939.638,0.053,1,1,0,0,1
22.48,47.38,105.0,400.0,13240.0,20108,939.633,0.053,1,1,0,0,1
22.46,47.34,102.0,400.0,13243.0,20115,939.637,0.053,1,1,0,0,1
22.48,47.33,106.0,400.0,13240.0,20112,939.632,0.053,1,1,0,0,1
22.49,47.3,99.0,400.0,13242.0,20117,939.623,0.053,1,1,0,0,1
22.49,47.23,101.0,400.0,13246.0,20121,939.615,0.054,1,1,0,0,1
